AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,meanRR,meanRG,meanRB,StdDevRR,StdDevRG,StdDevRB,skewRR,skewRG,skewRB,kurtosisRR,kurtosisRG,kurtosisRB,entropyRR,entropyRG,entropyRB,meanH,meanS,meanV,StdDevH,StdDevS,StdDevV,skewH,skewS,skewV,kurtosisH,kurtosisS,kurtosisV,entropyH,entropyS,entropyV,meanL,meanA,meanB,StdDevL,StdDevA,StdDevB,skewL,skewA,skewB,kurtosisL,kurtosisA,kurtosisB,entropyL,entropyA,entropyB,meanY,meanCb,meanCr,StdDevY,StdDevCb,StdDevCr,skewY,skewCb,skewCr,kurtosisY,kurtosisCb,kurtosisCr,entropyY,entropyCb,entropyCr,meanXX,meanYY,meanZZ,StdDevXX,StdDevYY,StdDevZZ,skewXX,skewYY,skewZZ,kurtosisXX,kurtosisYY,kurtosisZZ,entropyXX,entropyYY,entropyZZ,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,ALLdaub4H,ALLdaub4S,ALLdaub4V,ALLdaub4L,ALLdaub4a,ALLdaub4b,ALLdaub4Y,ALLdaub4Cb,ALLdaub4Cr,ALLdaub4XX,ALLdaub4YY,ALLdaub4ZZ,CLASS
6921,416,201.6144,44.1555,0.9757,93.8727,0.9795,7066,0.3418,4.566,0.5026,0.4656,0.0291,0.0064,0.2168,0.9899,216.076,228.6139,237.3949,15.7905,15.6232,14.4066,-0.9951,-1.8327,-3.1837,8.255,11.6163,19.1545,-3497720576,-3953025024,-4286662656,0.5636,0.09,0.931,0.0322,0.029,0.0565,-5.5594,-0.4601,-3.181,97.6415,2.737,19.1325,2510.0984,281.6264,798.0016,229.5254,125.0074,122.2818,14.0964,1.1521,2.5444,-1.9084,0.1688,0.0713,12.3496,3.5207,2.439,-3983019776,-1044525888,-995364544,209.9734,133.7074,121.875,13.2011,2.3713,1.6595,-1.7461,-0.1987,1.0748,11.3723,2.3348,3.8944,-3279558656,-1211989504,-987748032,0.7209,0.771,0.9192,0.102,0.1099,0.113,-0.8257,-0.8502,-2.0344,6.7695,6.69,11.4689,2192.9851,1941.572,753.1143,108.0856,114.344,118.7247,0.2817,0.0449,0.4656,114.7976,62.5074,61.1461,105.0215,66.8475,60.9441,0.3607,0.3858,0.4598,Basmati
15562,499.504,204.7511,97.7994,0.8786,140.7628,0.9814,15857,0.6332,2.0936,0.7838,0.6875,0.0132,0.0063,0.4726,0.9895,231.53,232.3159,229.3083,10.6892,10.5371,10.4742,-2.4535,-2.7508,-2.5688,18.6094,20.5699,19.9949,-9108707328,-9175474176,-8918408192,0.2171,0.0142,0.9114,0.1285,0.0116,0.0413,0.2952,1.6234,-2.7402,3.2172,6.3328,20.4268,2277.2463,37.3297,2325.0171,234.5099,127.3875,129.2738,9.5752,0.5272,1.4106,-2.8528,0.1239,1.5697,21.5926,1.9535,5.4909,-9361118208,-2448232192,-2529257984,215.0105,126.8238,127.7964,9.0565,1.2322,0.7194,-2.6505,-1.4452,0.6822,20.0774,5.3251,3.6129,-7745036800,-2424638464,-2465649664,0.7649,0.8089,0.8615,0.073,0.0769,0.0822,-1.5668,-1.6361,-1.5133,12.9238,13.1111,13.1658,4686.5488,4093.8147,3172.0457,115.7405,116.133,114.6311,0.1085,0.0071,0.4556,117.2305,63.6943,64.6359,107.4846,63.4129,63.8981,0.3823,0.4043,0.4306,Ipsala
5860,289.987,107.0153,71.0766,0.7476,86.3781,0.9602,6103,0.672,1.5056,0.8757,0.8072,0.0183,0.0121,0.6515,0.9809,217.1055,218.0782,233.5486,21.6089,21.997,20.7035,-0.9225,-0.9137,-1.9272,5.4747,5.3771,8.4579,-3009680640,-3040245760,-3520778752,0.6089,0.0752,0.9181,0.1441,0.0354,0.0812,-2.9184,-0.7659,-1.9539,10.5367,2.2169,8.6018,1988.8364,190.2507,739.6251,222.5618,129.8408,120.1884,19.8523,1.6066,5.0408,-1.1186,-0.7542,1.0754,6.124,2.8824,3.2224,-3169627392,-961693056,-812656896,204.5524,135.008,126.2708,18.4472,4.5415,0.9505,-1.0708,-1.0601,-0.0461,5.8202,3.166,3.1877,-2636302080,-1049434240,-904211904,0.6948,0.719,0.8859,0.1391,0.1494,0.159,-0.5313,-0.3699,-1.2349,3.7918,3.5685,5.0641,1814.2329,1703.6039,733.071,108.5529,109.0394,116.7631,0.3044,0.0376,0.459,111.2773,64.9206,60.0994,102.2758,67.4977,63.1358,0.3474,0.3595,0.443,Karacadag
6632,310.522,127.4411,66.4924,0.8531,91.8919,0.9862,6725,0.6746,1.9166,0.8643,0.7211,0.0192,0.01,0.5199,0.9965,203.2482,203.0773,206.1353,13.8015,13.8231,13.2953,-1.3474,-1.3616,-1.4667,7.794,7.8285,8.7631,-2929081856,-2923779328,-3019142400,0.6035,0.0158,0.8085,0.2013,0.0106,0.0521,-2.5635,0.7101,-1.4713,7.7978,3.3353,8.7935,2135.6128,17.598,1798.238,208.4789,128.305,126.5577,12.7705,0.5225,0.9668,-1.4738,0.7979,-0.939,8.5334,3.7544,4.6011,-3093134080,-1060004864,-1028473792,190.7714,129.3387,127.872,11.8137,0.8103,0.3341,-1.369,0.7829,-2.2278,7.9179,5.6158,5.9612,-2547271168,-1078964864,-1052114816,0.576,0.6034,0.6743,0.0818,0.0863,0.0924,-0.7592,-0.7543,-0.802,5.0304,4.9528,5.4848,2347.6345,2345.9294,2256.7056,101.5712,101.4865,103.0142,0.3018,0.0079,0.404,104.1891,64.1519,63.28,95.3412,64.669,63.9357,0.2877,0.3014,0.3368,Arborio
13870,470.214,193.5635,92.3881,0.8787,132.8903,0.9766,14203,0.5956,2.0951,0.7883,0.6865,0.014,0.0067,0.4713,0.9875,244.8448,246.8597,244.2306,10.8903,10.4053,10.4474,-3.8392,-4.8822,-4.2789,27.5289,36.5402,31.7674,-9170282496,-9333305344,-9118445568,0.222,0.0119,0.9681,0.1324,0.0076,0.0408,-0.5151,-0.2336,-4.8856,2.0816,1.8244,36.5613,2160.7651,22.3685,779.1165,247.2413,127.1138,128.8802,9.4807,0.8271,0.5456,-4.7974,-0.2814,0.0755,36.3853,1.6933,3.8232,-9361227776,-2171785472,-2238851584,227.2498,127.1239,127.1574,9.0323,0.534,0.8411,-4.5279,0.105,-0.3239,33.4922,3.2722,1.5425,-7788681216,-2172095744,-2173434112,0.8742,0.9261,0.9925,0.0756,0.0785,0.0851,-3.3097,-3.621,-3.2952,21.2733,23.5275,21.4773,2651.6445,1603.611,-72.8601,122.4069,123.413,122.0988,0.1109,0.0059,0.484,123.6058,63.5574,64.4402,113.6117,63.5618,63.5793,0.437,0.4629,0.4961,Ipsala
7652,341.516,135.7997,72.6712,0.8448,98.7058,0.9679,7906,0.7502,1.8687,0.8244,0.7268,0.0177,0.0095,0.5283,0.9872,214.3952,214.3515,222.8329,15.9362,16.1482,16.4397,-1.7127,-1.7036,-1.7388,8.6462,8.5931,8.6358,-3802515712,-3801543168,-4136772096,0.6636,0.0395,0.8739,0.0238,0.0112,0.0645,-8.372,0.3309,-1.7388,237.9718,2.7658,8.6358,2755.5801,80.3689,1492.0052,219.0362,129.0052,123.6856,14.8256,0.8403,1.2362,-1.8329,0.4819,-0.0332,9.3619,2.6379,2.3371,-3979999744,-1237846528,-1128089472,200.9255,131.541,127.215,13.8184,1.2349,0.4111,-1.722,-0.0753,1.3932,8.6659,1.8778,2.9597,-3296108800,-1292220672,-1200217344,0.6581,0.685,0.7999,0.1013,0.1061,0.1223,-1.0768,-1.0614,-1.1066,5.3848,5.349,5.4077,2614.2285,2535.3088,1910.0873,107.1796,107.1572,111.4025,0.3318,0.0198,0.4369,109.5002,64.5043,61.8404,100.4483,65.7721,63.6076,0.329,0.3424,0.3999,Arborio
5905,335.414,148.6506,51.2628,0.9387,86.7092,0.9664,6110,0.563,2.8998,0.6596,0.5833,0.0252,0.0087,0.3402,0.9866,194.7953,195.3182,201.0371,12.2639,12.3334,12.2817,-1.819,-1.9202,-2.0192,12.555,12.6993,13.7409,-2374483456,-2388529664,-2543454464,0.6498,0.032,0.7884,0.0374,0.0085,0.0482,-11.3081,1.4313,-2.0189,201.7036,6.4523,13.7402,2137.5115,43.1148,1712.0513,201.38,128.3356,124.8749,11.5481,0.5501,0.8978,-2.0582,1.4483,-0.887,13.513,4.4428,5.0222,-2551526144,-944306112,-889067328,184.1702,130.3585,127.1677,10.5463,0.8448,0.3736,-1.9096,1.721,1.7793,12.8385,5.1089,4.1654,-2098133376,-977478528,-925437952,0.5288,0.5528,0.6345,0.0687,0.0722,0.0807,-0.888,-0.9075,-0.9645,9.0649,8.9696,9.6409,2058.9958,2086.7996,2086.8994,97.3221,97.5822,100.4402,0.325,0.016,0.3939,100.6217,64.1682,62.4389,92.0199,65.178,63.5849,0.2639,0.2759,0.3166,Jasmine
9583,434.902,196.2045,63.528,0.9461,110.4602,0.9761,9818,0.6816,3.0885,0.6367,0.563,0.0205,0.0066,0.317,0.9789,207.2865,230.2877,238.7296,12.5546,12.8501,12.4285,-1.2426,-2.8216,-3.8781,12.3443,19.1167,25.9669,-4413289984,-5550414848,-6001163776,0.5434,0.1317,0.9362,0.0142,0.0243,0.0487,-0.5534,-1.2709,-3.8782,5.3694,5.5598,25.9774,3448.3318,681.1381,1045.499,229.1198,121.4003,121.1078,11.552,1.2535,1.957,-2.8181,1.2674,0.3359,19.8365,5.783,4.0162,-5485190144,-1355785344,-1348855296,208.6972,135.1805,117.4526,10.765,1.7554,1.7722,-2.5519,-0.7774,1.7612,18.0015,4.5412,6.9965,-4473472000,-1718845952,-1260502912,0.7005,0.7663,0.9286,0.0806,0.0879,0.0967,-1.373,-1.5452,-2.7065,10.7766,11.0829,16.2432,3213.6099,2824.2427,989.6164,103.6904,115.1862,119.3939,0.2716,0.0658,0.4682,114.5989,60.701,60.5598,104.3861,67.5839,58.7292,0.3506,0.3835,0.4646,Jasmine
7944,440.759,210.3569,48.9256,0.9726,100.5714,0.9702,8188,0.4448,4.2995,0.5139,0.4781,0.0265,0.0062,0.2286,0.9828,214.1351,222.4252,238.6552,18.2527,17.7905,14.758,-0.5025,-0.8694,-3.0961,4.837,6.1596,18.2719,-3945959936,-4282733824,-4978353664,0.6004,0.1033,0.936,0.0445,0.0415,0.0578,-6.6004,-0.4307,-3.0921,77.6233,2.1823,18.2663,2897.9646,408.737,848.4547,225.174,127.4718,119.0137,15.9651,1.2798,4.2783,-1.0112,0.5195,0.2786,6.9277,3.9163,2.2187,-4391590400,-1251722368,-1077355520,206.4731,136.2526,123.2937,14.8965,3.7142,1.4977,-0.9449,-0.4528,0.643,6.5646,2.319,2.9881,-3634234624,-1450975488,-1163033856,0.7016,0.7368,0.9236,0.1147,0.1248,0.1173,-0.3812,-0.2867,-1.8727,4.2261,3.8926,10.0571,2538.9919,2345.9065,788.1386,107.0628,111.2001,119.3315,0.3004,0.0517,0.468,112.5804,63.7413,59.4988,103.2282,68.1325,61.6482,0.3507,0.3683,0.4617,Basmati
6277,299.116,117.1955,68.7854,0.8096,89.3987,0.9814,6396,0.7451,1.7038,0.8816,0.7628,0.0187,0.011,0.5819,0.9914,205.53,203.6446,225.4647,14.6844,14.4974,16.4148,-2.8572,-2.8925,-3.1504,16.7232,16.9313,16.7437,-2842500608,-2785635072,-3480841984,0.681,0.0966,0.8842,0.008,0.0182,0.0644,-0.5162,-1.5796,-3.1498,15.7006,5.7978,16.7411,2235.8855,277.6522,1140.9573,210.469,131.7416,117.1979,13.7223,0.866,2.2495,-3.0867,-1.4899,1.6903,18.0789,6.8083,5.5104,-2990817536,-1063523968,-821848000,193.4811,137.1509,127.0876,12.641,1.8898,0.4575,-2.939,-1.8356,0.3135,16.9745,6.4489,5.6255,-2487841792,-1162377600,-982378240,0.6093,0.6198,0.8085,0.0849,0.0865,0.1134,-1.9218,-1.8341,-2.2419,11.2839,11.2224,11.3562,2228.5063,2221.2947,1557.3127,102.7599,101.818,112.718,0.3405,0.0483,0.442,105.2306,65.8691,58.6031,96.7339,68.5711,63.5445,0.3047,0.3099,0.4042,Karacadag
14422,482.889,200.4521,92.2092,0.8879,135.5089,0.9815,14694,0.6356,2.1739,0.7772,0.676,0.0139,0.0064,0.457,0.9935,231.461,229.7436,225.6315,12.2771,12.2078,12.0479,-2.2487,-2.2446,-2.051,14.3122,14.3978,13.5405,-8443213824,-8307121152,-7986109952,0.1293,0.0253,0.9078,0.0934,0.0121,0.0481,7.6237,1.8637,-2.2523,66.2786,8.0452,14.3265,903.2189,76.105,2209.3918,232.5743,128.1037,130.2269,11.0832,0.466,1.2163,-2.3717,1.1638,2.0196,15.3061,8.2764,9.4269,-8526308352,-2297111296,-2382159872,213.349,125.8649,129.2943,10.4634,1.0923,0.6539,-2.2405,-1.8967,1.342,14.3686,8.9875,6.9659,-7062620672,-2209645056,-2344507904,0.7532,0.7932,0.8331,0.0835,0.0881,0.0934,-1.3901,-1.3928,-1.2345,9.4388,9.4497,9.0128,4406.4199,3935.4863,3338.3606,115.6864,114.8298,112.7742,0.0646,0.0126,0.4537,116.2482,64.0511,65.1129,106.6391,62.9326,64.6463,0.3763,0.3963,0.4163,Ipsala
5585,329.267,149.6514,48.2546,0.9466,84.327,0.9786,5707,0.6974,3.1013,0.6473,0.5635,0.0268,0.0086,0.3175,0.9847,206.0045,207.8541,219.6261,11.9551,11.9428,12.3104,-1.3155,-1.4676,-1.9635,13.9327,14.4103,15.7525,-2536438272,-2586294528,-2916722176,0.6441,0.0625,0.8613,0.0165,0.009,0.0483,0.7631,-1.2986,-1.9639,14.9374,8.943,15.7536,2035.2292,122.1509,1203.3146,212.9747,128.964,121.9594,11.0297,0.5784,1.0286,-1.6773,0.6397,0.7142,15.5554,7.652,6.8319,-2725524480,-902809728,-798176128,195.179,133.6618,126.1307,10.2627,0.9858,0.5023,-1.4947,-1.6684,1.9553,14.4903,7.1451,8.7785,-2252087808,-976964672,-859624064,0.6113,0.6362,0.7681,0.0748,0.0781,0.0911,-0.3149,-0.2721,-0.738,9.8199,9.8556,10.0954,1993.0889,1975.0361,1628.3877,102.9572,103.88,109.7619,0.3221,0.0312,0.4304,106.4427,64.483,60.9819,97.5505,66.8293,63.0666,0.3055,0.3179,0.3837,Jasmine
6529,306.336,117.8812,71.971,0.792,91.1756,0.973,6710,0.758,1.6379,0.8743,0.7735,0.0181,0.011,0.5982,0.9798,204.7064,204.7314,222.8115,14.1245,14.4679,16.433,-1.9675,-1.911,-1.8847,12.278,11.6465,10.9544,-2929557760,-2931203840,-3528891648,0.6671,0.0835,0.8738,0.0192,0.02,0.0644,-12.4895,-0.6845,-1.8842,444.0278,3.6665,10.9523,2348.0439,231.6006,1274.0646,210.8628,130.61,118.9914,13.4629,1.0491,2.4155,-2.1032,-0.0803,0.4613,12.9028,3.2083,3.3008,-3123001856,-1085408000,-884066304,193.5751,135.906,126.5381,12.4564,2.1949,0.7546,-1.9588,-0.6115,0.8174,11.9388,3.3916,2.5208,-2590104576,-1185104128,-1012123136,0.6059,0.6223,0.7904,0.0873,0.0901,0.1191,-1.0393,-1.0119,-1.017,7.1777,7.0901,6.5634,2308.9607,2296.8135,1697.0854,102.306,102.3167,111.3521,0.3336,0.0418,0.4367,105.3837,65.3047,59.4984,96.7444,67.9509,63.27,0.3027,0.311,0.3949,Karacadag
6551,300.292,112.2672,75.2032,0.7425,91.329,0.9814,6675,0.6925,1.4929,0.9129,0.8135,0.0171,0.0115,0.6618,0.9879,195.7611,195.9397,214.9145,12.9581,12.889,14.9946,-2.1804,-2.3515,-2.8755,13.8036,14.447,15.3329,-2664318208,-2669450240,-3269863168,0.6548,0.0936,0.8439,0.0767,0.0184,0.0567,-6.2728,-1.9968,-2.9133,42.369,7.8361,16.1591,2320.4302,276.6189,1530.7635,202.839,130.8898,118.2897,12.1766,0.9944,3.1269,-2.5665,-1.992,3.417,15.755,10.1007,17.6968,-2876851968,-1094205952,-875862656,186.1102,136.1699,126.4625,11.1772,2.6378,0.8234,-2.4363,-3.5586,1.6674,14.7717,18.9523,6.3743,-2382706688,-1194368384,-1014205440,0.5503,0.5641,0.7266,0.0729,0.075,0.0988,-1.5014,-1.4025,-1.9803,9.4911,9.2752,10.1345,2312.8569,2324.4485,2072.5359,97.8625,97.9504,107.4349,0.3275,0.0468,0.4219,101.4004,65.4453,59.1461,93.0378,68.0828,63.2317,0.275,0.2819,0.3631,Karacadag
8301,361.036,148.039,72.2192,0.8729,102.8064,0.9764,8502,0.6399,2.0499,0.8003,0.6945,0.0178,0.0087,0.4823,0.9886,211.5092,210.6632,218.1647,18.7959,18.953,18.279,-0.9472,-0.9481,-1.0608,4.1982,4.1431,4.5958,-4016680704,-3982622720,-4293356288,0.6841,0.0353,0.8555,0.035,0.0132,0.0717,-14.5284,1.0109,-1.0604,280.5852,3.2191,4.5953,2934.4346,74.1721,1784.0276,215.7437,129.1908,124.2991,17.3359,0.687,1.2399,-1.0246,0.7684,-0.9252,4.4957,4.1796,3.4288,-4186947840,-1347073792,-1237207552,197.8812,130.8813,127.7793,16.1735,1.3128,0.4153,-0.9576,0.9946,-1.3369,4.1872,2.5679,2.8197,-3466777088,-1386387072,-1314790144,0.6361,0.6618,0.7653,0.1186,0.1248,0.1367,-0.6048,-0.5925,-0.6763,2.9351,2.8998,3.1099,2805.6606,2732.7261,2233.9775,105.6653,105.242,108.9899,0.342,0.0176,0.4274,107.7837,64.5957,62.1506,98.865,65.4392,63.8902,0.3176,0.3304,0.3821,Arborio
12278,443.43,186.5226,84.4306,0.8917,125.0313,0.9796,12534,0.7717,2.2092,0.7847,0.6703,0.0152,0.0069,0.4493,0.9927,242.4708,240.9554,230.6554,14.0932,14.6906,21.0727,-2.8422,-2.6385,-1.9531,14.5052,12.9034,7.174,-7960976896,-7856168960,-7183135232,0.1589,0.0502,0.9515,0.0983,0.0586,0.0554,6.4282,2.2558,-2.8285,49.2425,8.2476,14.4143,1054.2759,270.1116,1001.3385,242.2763,127.3703,133.2915,13.2828,1.084,6.0053,-2.7306,-1.4429,2.14,13.5938,5.5893,7.4033,-7943354368,-1931155584,-2140190976,222.3273,123.2864,129.5041,12.7496,5.4411,1.7803,-2.5923,-2.1389,2.0209,12.4389,7.3222,8.2028,-6586844672,-1801532288,-2003548544,0.8312,0.881,0.8887,0.105,0.1095,0.1523,-2.0141,-2.0516,-1.5472,8.5911,8.9061,5.4487,2807.1777,2039.1935,1560.653,121.2502,120.4895,115.3474,0.0796,0.0251,0.4758,121.1507,63.6876,66.6424,111.1749,61.6465,64.7531,0.4157,0.4406,0.4445,Ipsala
7682,353.569,145.8356,68.1035,0.8843,98.8991,0.975,7879,0.5853,2.1414,0.7722,0.6782,0.019,0.0089,0.4599,0.9848,209.9589,210.0647,217.7947,16.4325,16.6163,17.1405,-1.1731,-1.1855,-1.1207,6.2863,6.2664,5.9816,-3649653248,-3654281472,-3954367744,0.66,0.0374,0.8541,0.0248,0.0112,0.0672,-7.0395,0.7083,-1.1197,195.933,3.041,5.9801,2771.7822,74.0097,1676.6991,215.0633,128.8063,123.991,15.2882,0.8275,1.2273,-1.283,0.7289,-0.4367,6.8085,2.7776,2.4675,-3841235712,-1238474752,-1138692352,197.1261,131.2135,127.2042,14.25,1.2674,0.4038,-1.1772,0.3657,1.4792,6.2484,1.8053,3.227,-3175652352,-1290183424,-1204697984,0.6282,0.6546,0.761,0.1043,0.109,0.1269,-0.6299,-0.6345,-0.6052,3.9395,3.9573,3.8114,2653.6182,2601.7832,2137.4419,104.9501,105.0015,108.8704,0.3301,0.0187,0.4269,107.501,64.4038,61.9935,98.5391,65.608,63.6026,0.314,0.3272,0.3804,Arborio
7973,433.785,204.4642,50.587,0.9689,100.7548,0.9697,8222,0.5956,4.0418,0.5325,0.4928,0.0256,0.0063,0.2428,0.9815,219.0686,218.6469,243.7071,17.8815,18.1091,16.1235,-1.0245,-1.0248,-4.0135,7.6024,7.4199,22.5659,-4159265024,-4142817280,-5233730048,0.668,0.1043,0.9557,0.0481,0.0437,0.0632,-10.0024,-0.6343,-4.0149,142.6453,2.236,22.5727,2843.8174,419.4607,573.2579,224.0147,131.7194,115.6319,16.1983,1.7848,5.4165,-1.3742,-0.5347,0.6368,9.0896,2.3479,2.164,-4359269888,-1350626944,-1015762176,206.3344,138.9261,126.2833,15.0107,4.7784,0.9777,-1.3647,-0.6304,0.4177,8.9009,2.1726,3.2494,-3642505984,-1520835712,-1230527104,0.714,0.7276,0.9616,0.1131,0.1231,0.1219,-0.753,-0.4203,-2.9821,5.8834,4.874,14.7322,2512.8271,2408.3091,267.5227,109.4941,109.2836,121.8129,0.3338,0.0522,0.4777,111.9689,65.8596,57.8169,103.1333,69.4612,63.1416,0.3568,0.3636,0.4806,Basmati
5883,285.008,113.2057,66.4243,0.8098,86.5475,0.9876,5957,0.691,1.7043,0.9101,0.7645,0.0192,0.0113,0.5845,0.9961,212.617,214.3711,222.0342,21.2579,21.2536,22.5827,-0.5808,-0.6813,-0.7557,5.0398,5.3242,4.9134,-2887018240,-2938701568,-3175163904,0.6065,0.0447,0.8718,0.1152,0.0199,0.088,-3.2023,-0.3441,-0.7617,14.0288,2.0935,4.926,2051.1921,81.0415,1105.1633,218.5769,128.395,123.8791,19.5176,0.843,2.7029,-0.7943,-0.0506,0.6542,5.74,3.8677,3.3775,-3059014656,-941779072,-870724864,200.4017,131.6731,126.5042,18.3172,2.3982,0.7708,-0.6711,-0.6798,0.7524,5.2139,3.4093,2.6214,-2531318528,-996001088,-911443328,0.6561,0.6863,0.7996,0.1404,0.1465,0.1728,-0.0321,-0.0206,-0.1602,3.2321,3.3052,2.9901,1888.49,1806.629,1242.9285,106.2028,107.0789,110.9176,0.3032,0.0224,0.4355,109.1928,64.1986,61.9361,100.1092,65.84,63.2525,0.3274,0.3424,0.3991,Karacadag
7663,422.349,197.0724,50.4781,0.9666,98.7767,0.9706,7895,0.4811,3.9041,0.5398,0.5012,0.0257,0.0066,0.2512,0.9808,221.0985,221.8696,234.7711,18.8895,19.2586,16.6613,-0.9444,-0.9339,-2.5196,6.1973,5.9967,13.8588,-4082212608,-4114601984,-4640373248,0.645,0.0599,0.9207,0.0799,0.0314,0.0653,-6.1794,0.0023,-2.5162,50.0522,2.2501,13.8378,2729.4417,175.6133,985.2159,225.9489,129.4963,121.444,17.2262,1.3929,3.6016,-1.1474,0.4669,0.0525,7.0345,2.8054,2.1778,-4272365312,-1250177408,-1086108928,207.6058,133.7895,126.5812,16.064,3.182,0.7473,-1.0879,-0.0534,0.7541,6.7194,2.1108,2.5778,-3551378432,-1344184320,-1188808832,0.7161,0.7433,0.8956,0.1241,0.1342,0.131,-0.4929,-0.369,-1.419,4.3437,3.9253,7.667,2358.8164,2189.5178,1012.8796,110.5137,110.9,117.3457,0.3223,0.0299,0.4602,112.9433,64.7491,60.7234,103.7768,66.892,63.2907,0.3578,0.3714,0.4475,Basmati
9041,462.939,220.4883,53.8263,0.9697,107.291,0.96,9418,0.4833,4.0963,0.5301,0.4866,0.0244,0.006,0.2368,0.9699,218.4349,217.0168,242.0058,18.6304,18.6178,16.783,-1.0462,-1.0413,-3.7789,7.4556,7.3923,20.5085,-4690248192,-4624457728,-5847931904,0.6797,0.1036,0.949,0.0365,0.042,0.0658,-9.6698,-0.6993,-3.7804,204.1565,2.3042,20.5158,3205.0647,468.732,746.0314,222.7356,132.033,115.7571,16.7782,1.617,5.1373,-1.3803,-0.6372,0.6925,8.9155,2.5593,2.2504,-4884491264,-1539528064,-1154243968,205.1962,138.7407,126.7147,15.5491,4.5492,0.9252,-1.3626,-0.6755,0.4885,8.6775,2.2657,2.4001,-4083068160,-1719248640,-1405886848,0.7057,0.7176,0.9471,0.1168,0.126,0.1264,-0.7157,-0.4043,-2.7439,5.7003,4.8514,13.2254,2868.3899,2766.156,507.0311,109.1676,108.4592,120.9522,0.3399,0.0518,0.4743,111.3232,66.0154,57.8769,102.5564,69.37,63.3579,0.3526,0.3585,0.4732,Basmati
8380,365.212,142.703,76.2749,0.8452,103.2945,0.9628,8704,0.6372,1.8709,0.7895,0.7238,0.017,0.0091,0.5239,0.9803,204.4241,205.3575,207.8332,17.8477,18.3986,16.9545,-1.407,-1.354,-1.6089,5.8645,5.6352,6.7253,-3762363392,-3801984768,-3896188928,0.5663,0.0189,0.8163,0.1187,0.0121,0.0674,-1.2475,1.3472,-1.5649,5.1034,4.3631,6.5201,2864.9465,29.4507,2171.7175,210.267,127.915,126.5936,16.8795,0.7715,1.4641,-1.461,0.7033,-0.9802,6.1675,3.6712,3.1506,-3995621888,-1330460416,-1300488960,192.3652,129.2582,127.1668,15.4923,1.2852,0.3728,-1.4011,1.0927,1.7874,5.8343,3.7477,4.1944,-3288861440,-1361585280,-1313303680,0.5894,0.6197,0.6899,0.1055,0.113,0.1168,-0.9652,-0.9243,-1.1074,3.8886,3.7596,4.3655,2909.9382,2876.0989,2720.5896,102.2397,102.7063,103.9439,0.2833,0.0095,0.4083,105.1606,63.9573,63.2974,96.2065,64.6293,63.5837,0.2948,0.31,0.3451,Arborio
7381,335.35,136.4832,69.2909,0.8615,96.9422,0.9777,7549,0.6125,1.9697,0.8248,0.7103,0.0185,0.0094,0.5045,0.9937,210.4574,210.9332,220.1847,19.0906,19.3706,19.5212,-1.2716,-1.2563,-1.3046,6.2047,6.091,6.1929,-3534203136,-3552613888,-3899252224,0.6568,0.0453,0.8635,0.0377,0.0148,0.0766,-11.4762,0.4349,-1.3041,199.2587,3.4646,6.192,2661.2622,98.9854,1502.3665,215.8269,128.9637,123.2605,17.815,0.8276,1.5029,-1.3707,0.6444,-0.0361,6.608,3.3608,3.3278,-3727669248,-1193157760,-1079968512,197.9332,131.995,126.921,16.5538,1.3835,0.5765,-1.2706,0.1564,-0.1514,6.1553,3.1717,3.4287,-3085511424,-1255995776,-1151831936,0.6368,0.663,0.7805,0.1198,0.1257,0.1445,-0.6802,-0.6669,-0.7211,3.9917,3.9541,4.0158,2491.5457,2426.0889,1861.2104,105.1614,105.3983,110.022,0.3283,0.0227,0.4315,107.8511,64.4827,61.6315,98.9078,65.9969,63.4613,0.3181,0.3311,0.3898,Arborio
5126,308.907,137.9266,47.9955,0.9375,80.7875,0.9764,5250,0.7218,2.8737,0.675,0.5857,0.0269,0.0094,0.3431,0.9859,202.0349,202.5609,206.7171,13.2308,13.4281,13.5644,-2.7421,-2.7607,-2.7145,15.2167,14.9705,14.9297,-2233506048,-2246546688,-2348361728,0.6411,0.0236,0.8107,0.0656,0.0063,0.0532,-7.8998,0.1633,-2.7143,78.4923,8.2405,14.9288,1844.6044,22.3079,1378.7117,207.9534,128.2255,125.9567,12.5649,0.4335,0.696,-2.8739,1.6128,-0.9245,15.8789,4.7577,6.3018,-2377226240,-818172800,-786591360,190.2007,129.9286,127.2507,11.4623,0.5783,0.4335,-2.7581,1.129,1.1505,15.1195,10.0349,2.3237,-1955411968,-842343808,-804513088,0.572,0.5993,0.6776,0.075,0.0788,0.0889,-1.8785,-1.8973,-1.8506,10.3108,10.2416,10.2553,1825.3496,1828.8453,1750.2051,101.0021,101.2651,103.3439,0.3206,0.0118,0.4053,103.961,64.1125,62.9774,95.0921,64.9643,63.6254,0.2859,0.2996,0.3387,Jasmine
